protein	cancer	group	nsnp_colocalization	h0	h1	h2	h3	h4
7806_33_B4GALT7_B4GT7	distal	Male	4945	2.82313776779297e-116	0.957992207527072	6.36741694461193e-119	0.0021602951633621	0.0398474973095723
7808_5_GLCE_GLCE	distal	Male	5336	0	0.985570485162367	0	0.00245091827537664	0.0119785965621722
7810_20_C1QTNF5_C1QTNF5	distal	Male	4778	1.367533004578e-108	0.981148418425532	3.31419207842496e-111	0.0023776311200612	0.0164739504544029
7822_11_HRASLS2_HRSL2	distal	Male	3850	0.0475540986078621	0.879211047784991	8.44996370045458e-05	0.00156156825931702	0.0715887857108248
7841_84_ESAM_ESAM	distal	Male	6158	3.13084292294652e-92	0.986626344822578	7.25496019408335e-95	0.00228615357014655	0.0110875016072712
7849_3_QPCT_Glutaminyl_cyclase	distal	Male	6799	4.13217232989919e-118	0.980605356061792	1.38133658793789e-120	0.00327788715305747	0.016116756785137
7856_51_FAM151A_F151A	distal	Male	6115	1.45488450699297e-152	0.977247225126264	3.79689154694569e-155	0.00255017342339286	0.0202026014503588
7857_22_NTS_NEUT	distal	Male	5109	0.987397530673439	0.0106153568474994	0.00171036549381827	1.83852890407176e-05	0.000258361696202549
7861_9_ROR2_ROR2	distal	Male	6080	1.58067675931972e-58	0.98296188942244	4.78750862895787e-61	0.00297702628922082	0.0140610842883261
7866_11_DNAJC30_DJC30	distal	Male	3066	8.44577023159886e-81	0.957842931615678	2.07634106599872e-83	0.00235440036251739	0.039802668021798
7871_16_TMEM132A_T132A	distal	Male	4384	0	0.973861134536628	0	0.0162615202679716	0.00987734519548801
7916_10_S100A7_S100A7	distal	Male	4269	0	0.954285110742336	0	0.00176809789005535	0.0439467913674076
7918_114_AMY1A_Amylase__alpha_1A	distal	Male	5813	0	0.888924309640164	0	0.0440648945618828	0.0670107957977767
7921_65_FJX1_FJX1	distal	Male	5893	2.90391820334732e-94	0.98314756919244	1.27749607592048e-96	0.0043249523401646	0.0125274784674074
7923_41_SEMA4C_SEM4C	distal	Male	1919	2.7555775762064e-83	0.932858541985561	1.76019449816315e-85	0.00595825678176131	0.061183201232691
7926_13_SPINT3_SPIT3	distal	Male	5035	0	0.985820357537018	0	0.00220275368842594	0.011976888774513
7928_183_TPST1_TPST1	distal	Male	5179	1.44951063314924e-226	0.987625012860146	2.5526762057027e-229	0.00173916123511302	0.0106358259047897
7933_75_ADAM22_ADA22	distal	Male	4551	2.89167445148893e-247	0.987418870356914	5.04066938479412e-250	0.00172112667498977	0.0108600029681173
7935_26_LARGE_LARGE	distal	Male	6767	3.65151662336499e-32	0.983900409014772	1.71221491788843e-34	0.00461344474073696	0.0114861462444983
7945_10_SEMA6A_Semaphorin_6A	distal	Male	7332	1.39468959438724e-29	0.977505656856893	6.06465351197787e-32	0.00425039284168703	0.0182439503014169
7947_19_ENTHD2_AP4AT	distal	Male	6915	2.74733999476844e-08	0.734921367424468	1.53714513427619e-10	0.00410929784717991	0.260969307101237
7948_129_GLTPD2_GLTD2	distal	Male	6307	1.05345678318904e-100	0.971031162687356	3.22474389099318e-103	0.0029721702837296	0.0259966670289123
7950_142_BTNL9_BTNL9	distal	Male	4624	0.426293358746922	0.532014190384478	0.0012583807693001	0.00157007079231547	0.0388639993069847
7957_2_SCG3_SCG3	distal	Male	4752	0	0.974588681792738	0	0.00189403717808527	0.0235172810290957
7968_15_CRTAM_CRTAM	distal	Male	6009	2.27493543322996e-142	0.984594580902859	9.03843702588133e-145	0.00391173064146635	0.0114936884556617
7970_315_ART3_NAR3	distal	Male	6045	6.46922128920971e-157	0.983779042124829	1.28945714961465e-159	0.00196074397570111	0.014260213899494
7980_72_B3GNT2_B3GN2	distal	Male	4034	8.33750028475071e-78	0.988553053156482	1.23884297975806e-80	0.00146876015000162	0.00997818669351384
7981_230_B3GALT6_B3GT6	distal	Male	3706	0.0171498550844222	0.96267395528159	3.54736950526312e-05	0.0019910657855696	0.0181496501533656
7994_41_ERO1LB_ERO1B	distal	Male	6209	1.5781890383332e-85	0.917667149314857	4.32039927266799e-88	0.00251137769585587	0.0798214729892836
7999_23_ENTPD1_CD39	distal	Male	5893	9.55435621209303e-63	0.986496267397097	2.42611751249296e-65	0.0025048791674192	0.0109988534354863
8000_17_KIR2DL5A_KI2LA	distal	Male	6809	0	0.954674170736814	0	0.00308784534759637	0.0422379839146818
8004_15_GAPDHS_G3PT	distal	Male	5375	0.996357858102229	0.00130359932702503	0.00225993768130672	2.95606591900845e-06	7.56488235206273e-05
8005_1_MXRA7_MXRA7	distal	Male	6474	8.05523054227621e-264	0.978045016425744	2.57331085261013e-266	0.00312425840088502	0.0188307251734249
8006_12_DNAJB12_DJB12	distal	Male	4427	1.53239021907027e-13	0.988137093545203	3.05363094864703e-16	0.00196898567958241	0.0098939207750597
8013_9_LMAN2L_LMA2L	distal	Male	1799	6.62470325572361e-31	0.962670921051737	2.45789438699169e-33	0.00357135969291368	0.0337577192553466
8024_64_TPST2_TPST2	distal	Male	7313	2.34070131557811e-59	0.983227204681164	7.26559126851637e-62	0.00305182287837207	0.0137209724404517
8028_22_SPINK5_SPINK5	distal	Male	5230	3.90620743703647e-40	0.985159758431946	9.29186583046837e-43	0.0023433174731991	0.0124969240948579
8035_6_C1orf198_CA198	distal	Male	6062	1.42617472520547e-25	0.981983684884051	2.92849197383103e-28	0.0020162348271181	0.016000080288832
8039_41_FAM177A1_F177A	distal	Male	5582	0	0.984174368718764	0	0.00238784655977481	0.0134377847216176
8042_88_SPINK9_ISK9	distal	Male	5290	0.885720480336899	0.10790524262715	0.00226788977786465	0.000276253375510552	0.00383013388257623
8043_153_COMP_COMP	distal	Male	4916	5.91083772535434e-124	0.966083331396025	1.42446274390999e-126	0.00232786461196454	0.0315888039920132
8053_16_DNAJB14_DJB14	distal	Male	6485	0.000397276248943169	0.982330209423195	8.62725635957522e-07	0.00213307821683961	0.0151385733853866
8059_1_THPO_Tpo	distal	Male	5591	0.990380908341527	0.00716576618768015	0.00218538304865155	1.58095201039879e-05	0.000252132902037601
8065_245_PATE4_PATE4	distal	Male	6194	2.17539542325438e-36	0.985300041456811	5.04410881401873e-39	0.00228449985925349	0.012415458683939
8068_43_KIAA1161_K1161	distal	Male	4682	4.60319308544738e-43	0.987793644565976	8.54058873097287e-46	0.00183261088318981	0.0103737445508322
8080_24_MSMP_PSMP	distal	Male	4095	1.21792211596543e-05	0.962765121885522	2.32920398566313e-08	0.00184087751344596	0.0353817980878336
8097_77_LIPN_LIPN	distal	Male	5351	0	0.963533558618247	0	0.0255880458929847	0.010878395489269
8099_42_SPON2_SPON2	distal	Male	5825	4.05695529170593e-259	0.957909917743972	1.07456261818195e-261	0.00253681307618223	0.0395532691798892
8100_15_ADM2_ADM2	distal	Male	4531	4.93749867881488e-33	0.980016181518573	1.76781827061707e-35	0.00350867772914332	0.0164751407522899
8219_14_ZG16_ZG16	distal	Male	2349	0.99649512538192	0.00249001305172982	0.000785986322364796	1.96173063899426e-06	0.0002269135133466
8225_86_EPHB2_EPHB2	distal	Male	5149	4.06234795794036e-200	0.978829588141143	1.62580250623957e-202	0.00391722601217997	0.0172531858466653
8229_1_GXYLT1_GXLT1	distal	Male	6061	0	0.573700843745147	0	0.377577677905545	0.048721478349355
8231_122_FLT1_VEGF_sR1	distal	Male	6243	0.130581196968474	0.848961653836532	0.000660929550979798	0.00429681775317312	0.0154994018908412
8233_2_ITIH5_ITIH5	distal	Male	7816	2.48711334092551e-292	0.516309750667389	2.30194354694522e-292	0.477869558435321	0.00582069089725663
8235_48_CHGB_SCG1	distal	Male	6541	1.71655670536898e-08	0.543267711736114	1.37645158600379e-08	0.435628685525019	0.0211035718087828
8243_55_SPINK1_TATI	distal	Male	5018	7.3334981391646e-37	0.987851414577133	1.72337861364432e-39	0.00232136137639382	0.00982722404646977
8250_2_PTPRJ_PTPRJ	distal	Male	6608	0.016966104346927	0.854633431733552	4.48921568577547e-05	0.00226009128544671	0.126095480477217
8252_2_NOTUM_NOTUM	distal	Male	6681	5.33798090610174e-48	0.967544413487675	3.82549157558773e-50	0.0069337017733425	0.0255218847389891
8255_34_MRVI1_MRVI1	distal	Male	7021	6.69615731203711e-32	0.980299673158563	2.33530331301747e-34	0.00341865930442663	0.0162816675370139
8258_22_UXS1_UXS1	distal	Male	6806	4.40561856861244e-30	0.972108152871291	1.54915574086223e-32	0.00341799699601594	0.0244738501326882
8265_225_TMPO_LAP2B	distal	Male	4992	0.98803167763881	0.00841666957893341	0.0032418709120704	2.76134551033093e-05	0.000282168415082557
8269_327_ARSK_ARSK	distal	Male	4468	4.28952891393505e-13	0.974705795261933	1.22845171067923e-15	0.00279117473788587	0.02250302999975
8274_64_STX7_Syntaxin_7	distal	Male	5350	3.47359026637231e-37	0.954588072515849	9.13895706887401e-40	0.00251107601775099	0.0429008514663964
8289_8_GPNMB_GPNMB	distal	Male	6049	2.94710701937366e-148	0.932650694846694	6.01890266975618e-151	0.00190410629143213	0.0654451988618541
8296_117_KDELC2_KDEL2	distal	Male	4680	1.4534549873733e-262	0.96849623129868	2.26086680648537e-265	0.00150620762219683	0.0299975610791696
8297_8_DNAJC10_DJC10	distal	Male	5932	3.47167449074879e-21	0.917969123166113	8.78255933624972e-24	0.00232145930242385	0.0797094175314608
8299_66_LILRA4_LIRA4	distal	Male	7674	1.30304115205985e-235	0.971313328977366	4.29026124793417e-238	0.00319779294595303	0.0254888780766565
8300_82_PEX14_PEX14	distal	Male	4657	0.0054866766186208	0.970379071360008	1.64487388557164e-05	0.00290892818783885	0.0212088750946768
8303_102_C12orf10_MYG1	distal	Male	5546	0.748562718300535	0.225166504062538	0.00757633000261948	0.00227878415137995	0.0164156634829278
8304_50_TNFRSF11B_OPG	distal	Male	5817	2.90498630021412e-66	0.987962055822834	5.63947249001912e-69	0.00191783721901349	0.0101201069581481
8309_12_HYAL1_HYAL1	distal	Male	2927	4.14833086317319e-28	0.977538356803002	5.29430398334965e-31	0.00124737041203984	0.0212142727849598
8310_6_ZG16B_U773	distal	Male	4804	9.73487323306393e-95	0.986635278584655	2.35338962952519e-97	0.0023850647990911	0.0109796566162534
8327_26_DPEP2_DPEP2	distal	Male	3015	1.73074595019499e-49	0.965121607046158	2.88557235541199e-52	0.00160875859090703	0.0332696343629339
8336_267_GRAMD1C_GRM1C	distal	Male	4923	6.79739081008657e-59	0.985914430062548	1.53669705295679e-61	0.00222875401173791	0.0118568159257232
8337_65_PTPRU_PTPRU	distal	Male	5362	3.96704030769426e-43	0.981527758582029	1.60044475667671e-45	0.00395968596491472	0.0145125554530514
8345_27_GPX7_GPX7	distal	Male	4321	0	0.980973107386323	0	0.00178441306592424	0.0172424795476891
8346_9_DPP7_DPP2	distal	Male	5054	0	0.984415238956821	0	0.00261250261966164	0.0129722584236235
8351_17_PRSS57_PRS57	distal	Male	5301	0	0.985629003763678	0	0.00369459374911075	0.0106764024870317
8356_88_OXT_NEU1	distal	Male	5950	0	0.982006864479457	0	0.0047882549069989	0.0132048806135997
8360_169_NCR1_NKp46	distal	Male	6985	1.38010924027165e-237	0.970035261128726	4.50852625025242e-240	0.00316863295696435	0.02679610591432
8364_74_UST_UST	distal	Male	6265	3.39437525321637e-39	0.979671733085212	1.41498566675994e-41	0.00408371560872364	0.0162445513060579
8376_25_LHB_LSHB	distal	Male	5813	1.04731955690044e-295	0.966900408911852	3.57317846345451e-298	0.00329851150218014	0.0298010795859254
8394_56_RNASE2_RNase_2	distal	Male	7186	1.19033793588855e-65	0.982729328073879	3.81346419905124e-68	0.00314821101804203	0.0141224609080758
8397_147_QSOX2_QSOX2	distal	Male	6332	0	0.986992105631	0	0.00280089617589066	0.0102069981930258
8398_277_RARRES1_RAR_responsive_protein_TIG1	distal	Male	4874	0	0.972488189339037	0	0.00165670936595876	0.0258551012947094
8402_22_CYTL1_CYTL1	distal	Male	8285	0	0.982280660472838	0	0.00312828663897294	0.0145910528882648
8403_18_FASN_Fatty_acid_synthase	distal	Male	6663	9.40229796189129e-67	0.825461789329355	1.8931494563304e-67	0.166206363661227	0.00833184700940598
8464_31_RSPO4_RSPO4	distal	Male	6510	1.6121863092062e-20	0.944245692697715	3.99994827533116e-23	0.00234220623624668	0.0534121010660351
8468_19_KLK3_PSA	distal	Male	6451	0.0194634346235713	0.952493164197473	6.63997556028689e-05	0.0032491953069347	0.0247278061164183
8469_41_IGFBP2_IGFBP_2	distal	Male	5664	0.119477621403792	0.835497709955808	0.000239296662578899	0.00167295181760504	0.043112420160216
8479_4_MMP10_MMP_10	distal	Male	6643	5.42103873937173e-244	0.979470603626394	1.86157845196932e-246	0.003363319097568	0.0171660772760362
8480_29_EFEMP1_FBLN3	distal	Male	6175	7.71376604679113e-55	0.980229887898128	2.85379326252908e-57	0.00362630769887904	0.0161438044029981
8484_24_LEP_Leptin	distal	Male	5026	0.841514607779307	0.147623695867491	0.00731378837362077	0.00128300733113349	0.00226490064844833
8535_102_DMKN_Dermokine	distal	Male	5455	0.996370635973111	0.00124106287929567	0.0023242743443753	2.89446657832852e-06	6.11323366392341e-05
8606_39_GPNMB_GPNMB	distal	Male	6080	0	0.971874933431998	0	0.00200166462786831	0.0261234019400686
8660_5_OLFML3_OLFL3	distal	Male	4385	7.52377553665509e-17	0.977875724659098	3.37754315693193e-19	0.00438966316156107	0.0177346121793398
8664_36_PKDCC_PKDCC	distal	Male	6861	1.00789823065964e-09	0.983917171338925	3.49836409245186e-12	0.00341500036278379	0.0126678272868961
8687_26_TMEM106B_T106B	distal	Male	9053	5.6923465850578e-37	0.643664644262577	2.57573741381767e-39	0.00290899237438013	0.353426363363048
8697_38_GPC1_Glypican_1	distal	Male	7307	0	0.95293605605469	0	0.00275760762195081	0.0443063363233064
8759_29_A4GALT_a1_4_Galactosyltransferase	distal	Male	5951	0	0.983509476799384	0	0.00689390367167772	0.00959661952890824
8768_4_BCL10_Bcl_10	distal	Male	6051	0.00713369368588069	0.980023371800395	1.78207704696563e-05	0.00244810501666237	0.0103770087265926
8773_172_EMILIN3_EMIL3	distal	Male	5166	1.14742913496412e-201	0.932954016777325	2.77396550973021e-204	0.00225481361167329	0.064791169610994
8778_3_NOG_Noggin	distal	Male	5339	4.72801443624887e-257	0.929218425183786	1.33450164279566e-259	0.00262207586830538	0.0681594989479469
8786_6_FAM171B_F171B	distal	Male	4582	1.22470363620051e-58	0.9720690210672	3.38934722770597e-61	0.00268993266313954	0.0252410462696691
8794_13_DPEP1_DPEP1	distal	Male	5433	0	0.976816960240041	0	0.00237494560436656	0.0208080941555807
8795_48_TFRC_TR	distal	Male	5720	1.41865401695949e-09	0.973346596308098	4.68479784633617e-12	0.00321403207550797	0.0234393701930544
8814_33_PSAPL1_SAPL1	distal	Male	8555	0	0.980563071228215	0	0.00437447732041452	0.0150624514513735
8841_65_CILP2_CILP2	distal	Male	5242	6.03303965780544e-17	0.983484155757916	1.43011362964782e-19	0.00233117731492845	0.0141846669271536
8842_16_GRAMD1C_GRM1C	distal	Male	4938	0	0.986107520715076	0	0.00223524046967415	0.0116572388151392
8859_51_CA11_CAH11	distal	Male	6204	1.21651587828267e-56	0.968461977217712	4.44620583083282e-59	0.0035393213999602	0.0279987013823192
8866_53_QPCTL_QPCTL	distal	Male	6092	5.49272028439554e-214	0.985136178783789	2.37530835651539e-216	0.00426008213279259	0.0106037390834273
8874_53_CLN5_CLN5	distal	Male	5771	2.63299074510276e-28	0.974701815539383	7.41098498030483e-31	0.00274323282711247	0.0225549516335057
8877_22_EVA1C_F176C	distal	Male	5697	4.46398890941952e-10	0.97831662553156	9.55944625616829e-13	0.00209482840628229	0.0195885456148031
8885_6_CACNA2D3_CA2D3	distal	Male	5253	3.80497460088426e-145	0.987509124741947	8.89952915832935e-148	0.00230960250112374	0.0101812727569428
8890_9_TMEM132B_T132B	distal	Male	6772	1.8211432868389e-62	0.979874897498822	1.63342909680762e-64	0.00878863038967163	0.011336472111519
8892_14_PEAR1_PEAR1	distal	Male	5101	0.0227470158895803	0.851968741625413	9.86669600607109e-05	0.00369426612103292	0.121491309403913
8893_29_PARP1_PARP	distal	Male	5527	0.0134528749329267	0.950856738825544	0.000292256353121253	0.0206566953954964	0.0147414344929119
8894_80_HNRNPAB_hnRNP_A_B	distal	Male	5734	4.39232821868324e-09	0.950319020756334	9.74619155114725e-12	0.00210819893175133	0.0475727759098413
8900_28_NEO1_NEO1	distal	Male	4189	2.4557558714534e-86	0.982138739614977	4.80732154678657e-89	0.00192244895409462	0.0159388114309327
8909_77_GNPDA1_GNPI1	distal	Male	5676	4.13802066673363e-57	0.866113759619225	1.13359465325685e-59	0.00237136977988703	0.13151487060089
8916_32_STIM1_STIM1	distal	Male	6822	1.38720358226156e-21	0.984039190447527	3.85653415735425e-24	0.00273557344986124	0.0132252361026083
8923_94_GALNT16_GLTL1	distal	Male	5737	6.1935669955015e-82	0.982648429894202	4.25512449079376e-84	0.00675091711620347	0.0106006529896064
8925_25_RRM2B_RIR2B	distal	Male	5989	1.21061128655654e-63	0.977940531074288	3.65609368532547e-66	0.00295322779299563	0.0191062411327076
8932_1_ENTPD6_ENTP6	distal	Male	5106	8.80994658224538e-39	0.956932704932077	2.17722983042937e-41	0.00236449088756008	0.0407028041803613
8956_96_SCARF2_SREC_II	distal	Male	5137	6.37241571226936e-48	0.975145492059096	7.16288207057006e-50	0.0109609352889488	0.0138935726519494
8957_72_ERLEC1_XTP3B	distal	Male	6724	6.64385414393849e-13	0.981243820908116	1.85352226816615e-15	0.00273734312395035	0.0160188359672662
8958_51_CHL1_CHL1	distal	Male	3339	1.04818860517627e-146	0.98852102757887	1.56498631673148e-149	0.0014758002731689	0.0100031721479622
8963_8_VTI1B_Vti1_rp1	distal	Male	5216	0.876256620433733	0.10440282749304	0.00230599761485865	0.00027458372949155	0.0167599707288765
8970_9_RIPK2_RIPK2	distal	Male	4973	3.13946928849539e-05	0.983215177994703	6.3546969410563e-08	0.00199000863486611	0.0147633551305774
8973_23_FCRL4_FCRL4	distal	Male	6152	0	0.98103464479192	0	0.00456891782842103	0.0143964373814715
8974_172_COL15A1_COFA1	distal	Male	5169	5.65154931840628e-65	0.961588776775886	6.03421545861702e-67	0.0102666976338366	0.0281445255902746
8982_65_THBS3_TSP3	distal	Male	3181	2.05481542983293e-23	0.955996942058657	3.51946096308993e-26	0.00163699538419946	0.0423660625571463
8992_1_TMEM2_TMEM2	distal	Male	5441	1.81171281910547e-69	0.987405181892067	3.86702974744321e-72	0.00210747264704971	0.0104873454608805
9002_36_SERPINA11_SPA11	distal	Male	7081	5.41225789080294e-149	0.981123090200867	1.78883444822636e-151	0.00324260632110959	0.01563430347803
9005_16_PLXNA1_PLXA1	distal	Male	6091	1.01072791569031e-173	0.965833575157463	5.38605885002818e-176	0.00514653160580449	0.029019893236723
9015_1_PRG3_PRG3	distal	Male	5475	3.30940244284795e-15	0.978788448537618	1.23928755895843e-17	0.00366513985510826	0.0175464116072709
9017_58_LCT_LPH	distal	Male	3996	0	0.872794175062945	0	0.00282305185251554	0.124382773084977
9018_38_PCDH10_PCD10	distal	Male	6632	1.99595053830222e-55	0.984882703474183	7.071595165742e-58	0.00348929472043444	0.011628001805384
9021_1_HAVCR1_TIM_1	distal	Male	6002	0	0.987132806369344	0	0.00222939776960297	0.0106377958611249
9026_40_BTNL8_BTNL8	distal	Male	4597	2.04511281036265e-71	0.980950271033618	6.02156447355772e-74	0.00288811685558603	0.016161612110803
9076_25_PENK_PENK	distal	Male	6277	0	0.986310612096636	0	0.00395938406701525	0.00973000383630815
9092_33_ANGPTL1_ANGL1	distal	Male	5539	7.71987443247772e-12	0.974319727499654	3.73808431490381e-14	0.00471759935179998	0.0209626731407888
9094_5_CLEC4C_CLC4C	distal	Male	141	8.81923705129931e-12	0.974273172161396	6.72617938186311e-16	7.40484952463622e-05	0.0256527793345388
9126_171_NT5DC3_NT5D3	distal	Male	6182	1.74512572294465e-89	0.94925806916334	5.50667850670612e-92	0.00299487062269104	0.047747060213965
9172_69_MMP8_MMP_8	distal	Male	6708	9.61578842945149e-128	0.965584238380412	3.39981007207638e-130	0.00341366174342701	0.0310020998761779
9173_21_PGM1_PGM1	distal	Male	5384	8.6626416409352e-22	0.877715602799563	1.84965459434996e-24	0.00187290168849767	0.12041149551194
9175_48_DSCAM_DSCAM	distal	Male	7501	1.18926893518693e-71	0.959087060551091	6.06998953497241e-74	0.00489478863506919	0.0360181508138502
9183_7_IFNAR1_IFN_a_b_R1	distal	Male	4865	0	0.970133218270052	0	0.00177342172921233	0.0280933600009435
9185_15_TFF1_TFF1	distal	Male	7944	0	0.983913144167542	0	0.00403693877075934	0.0120499170616452
9191_8_TFF2_Trefoil_factor_2	distal	Male	7903	3.93533093014734e-18	0.960669272568531	1.62581570190789e-20	0.00396848969831354	0.035362237733155
