exposure	group	outcome	sequence_id	protein	gene	nsnp	method	b	se	pval	lower_ci	upper_ci
BMI	Female	14175_78_SCP2D1_SCP2D	14175_78	SCP2D	SCP2D1	228	IVW-MRE	0.132739140600503	0.0272294884591837	1.0890192503553e-06	0.0793693432205029	0.186108937980503
BMI	Female	14192_31_PDCL2_PDCL2	14192_31	PDCL2	PDCL2	228	IVW-MRE	0.147364096070132	0.0296045833774662	6.43290011825925e-07	0.0893391126502983	0.205389079489966
BMI	Female	14197_2_PRDM1_PRDM1	14197_2	PRDM1	PRDM1	228	IVW-MRE	0.137755759697564	0.0310368829693815	9.06075829150677e-06	0.0769234690775763	0.198588050317552
BMI	Female	14204_55_FOXJ2_FOXJ2	14204_55	FOXJ2	FOXJ2	228	IVW-MRE	0.145478477569871	0.0266711664082531	4.91046144692649e-08	0.0932029914096949	0.197753963730047
BMI	Female	14206_28_APBB1_APBB1	14206_28	APBB1	APBB1	228	IVW-MRE	0.163447599102305	0.0282716306467162	7.4112774499599e-09	0.108035203034741	0.218859995169869
BMI	Female	14208_3_RBP7_RET7	14208_3	RET7	RBP7	228	IVW-MRE	0.224171480536583	0.0307579627756071	3.14025211355534e-13	0.163885873496393	0.284457087576773
BMI	Female	14216_35_DDX46_DDX46	14216_35	DDX46	DDX46	228	IVW-MRE	0.141591590045068	0.0317589686492158	8.26051894045572e-06	0.079344011492605	0.203839168597531
BMI	Female	14226_120_BHMT2_BHMT2	14226_120	BHMT2	BHMT2	228	IVW-MRE	0.154338259033166	0.0306315073700057	4.69081681703428e-07	0.0943005045879548	0.214376013478377
BMI	Female	14227_21_MYL6B_MYL6B	14227_21	MYL6B	MYL6B	228	IVW-MRE	0.148488198483712	0.0313946462615585	2.24818690937417e-06	0.0869546918110573	0.210021705156367
BMI	Female	14229_5_MOCS3_MOCS3	14229_5	MOCS3	MOCS3	228	IVW-MRE	0.149381152411252	0.0330038286501643	6.00604344777963e-06	0.08469364825693	0.214068656565574
BMI	Female	14249_68_MID2_TRIM1	14249_68	TRIM1	MID2	228	IVW-MRE	0.118322785854682	0.0278395751627147	2.1361317171338e-05	0.0637572185357612	0.172888353173603
BMI	Female	14250_115_BLMH_BLMH	14250_115	BLMH	BLMH	228	IVW-MRE	0.142175157302072	0.0271183174093541	1.58181890169251e-07	0.089023255179738	0.195327059424406
BMI	Female	14254_27_PTPN4_PTN4	14254_27	PTN4	PTPN4	228	IVW-MRE	0.19195901482002	0.028137459375436	8.9664723663687e-12	0.136809594444165	0.247108435195875
BMI	Female	14260_112_NET1_ARHG8	14260_112	ARHG8	NET1	228	IVW-MRE	0.135729742723279	0.0299504290990736	5.8479618745349e-06	0.0770269016890947	0.194432583757463
BMI	Female	14268_4_SRXN1_SRXN1	14268_4	SRXN1	SRXN1	228	IVW-MRE	0.136716826442779	0.0296182012759772	3.91257241017285e-06	0.0786651519418637	0.194768500943694
BMI	Female	14273_19_PREP_PPCE	14273_19	PPCE	PREP	228	IVW-MRE	0.202124305718266	0.0272121743605221	1.10488778790258e-13	0.148788443971643	0.255460167464889
BMI	Female	14286_2_NFATC1_NF_ATc1	14286_2	NF_ATc1	NFATC1	228	IVW-MRE	0.129429493527218	0.0292648644747508	9.74784790179023e-06	0.0720703591567064	0.18678862789773
BMI	Female	14294_61_MBD1_MBD1	14294_61	MBD1	MBD1	228	IVW-MRE	0.218798192787183	0.0291072373379158	5.60608201941165e-14	0.161748007604868	0.275848377969498
BMI	Female	14324_52_SMC3_CSPG6	14324_52	CSPG6	SMC3	228	IVW-MRE	0.151224346957827	0.0296894220999408	3.51433369340994e-07	0.093033079641943	0.209415614273711
BMI	Female	14326_4_UBE2E1_UB2E1	14326_4	UB2E1	UBE2E1	228	IVW-MRE	0.148336786228831	0.0290342654040373	3.23825601616232e-07	0.0914296260369179	0.205243946420744
BMI	Female	14329_4_DIDO1_DIDO1	14329_4	DIDO1	DIDO1	228	IVW-MRE	0.143020886000634	0.0266856632163543	8.34686238663166e-08	0.0907169860965796	0.195324785904688
BMI	Female	14334_3_RCVRN_RECO	14334_3	RECO	RCVRN	228	IVW-MRE	0.146764482456322	0.0295175498290644	6.62283646746382e-07	0.0889100847913558	0.204618880121288
BMI	Female	14337_1_TRAPPC3_TPPC3	14337_1	TPPC3	TRAPPC3	228	IVW-MRE	0.366513511804932	0.033715157413966	1.58658842352609e-27	0.300431803273559	0.432595220336305
BMI	Female	14583_49_MSTN_Myostatin	14583_49	Myostatin	MSTN	228	IVW-MRE	0.138756641591642	0.0277528816961075	5.74135869382259e-07	0.0843609934672713	0.193152289716013
BMI	Female	14593_152_FAM210A_F210A	14593_152	F210A	FAM210A	228	IVW-MRE	0.228027058977396	0.0314390986864804	4.07709405595228e-13	0.166406425551894	0.289647692402898
BMI	Female	14597_5_SEMA6C_SEM6C	14597_5	SEM6C	SEMA6C	228	IVW-MRE	0.141893248132231	0.0279316944963564	3.77417790979149e-07	0.0871471269193725	0.19663936934509
BMI	Female	14599_18_STAB1_STAB1	14599_18	STAB1	STAB1	228	IVW-MRE	0.145552597399001	0.0284962356909892	3.25960127293211e-07	0.0896999754446622	0.20140521935334
BMI	Female	14603_51_KIAA0040_KIAA0040	14603_51	KIAA0040	KIAA0040	228	IVW-MRE	0.177154825472575	0.0277067972771941	1.61694437708326e-10	0.122849502809275	0.231460148135875
BMI	Female	14615_46_KRTAP2_4_KRA24	14615_46	4_KRA24	KRTAP2	228	IVW-MRE	0.18571098999164	0.02789990437858	2.80748184372826e-11	0.131027177409623	0.240394802573657
BMI	Female	14616_16_ZNF382_ZN382	14616_16	ZN382	ZNF382	228	IVW-MRE	0.121258060846637	0.0265296052461862	4.86168218456669e-06	0.069260034564112	0.173256087129162
BMI	Female	14618_26_VOPP1_ECOP	14618_26	ECOP	VOPP1	228	IVW-MRE	-0.261183300409356	0.0352039298299704	1.17872727654826e-13	-0.330183002876098	-0.192183597942614
BMI	Female	14624_51_CTCF_CTCF	14624_51	CTCF	CTCF	228	IVW-MRE	0.122924468893119	0.0274729582807362	7.66331691820943e-06	0.0690774706628761	0.176771467123362
BMI	Female	14631_22_DUSP16_DUS16	14631_22	DUS16	DUSP16	228	IVW-MRE	0.153159309293351	0.0292604288018346	1.65566958912438e-07	0.0958088688417552	0.210509749744947
BMI	Female	14633_26_TMEM185A_T185A	14633_26	T185A	TMEM185A	228	IVW-MRE	0.154228490931867	0.0313942261116226	8.98587613687565e-07	0.0926958077530867	0.215761174110647
BMI	Female	14636_25_HRSP12_Ribonuclease_UK114	14636_25	Ribonuclease_UK114	HRSP12	228	IVW-MRE	0.279072911093482	0.0310757713091571	2.69779858684022e-19	0.218164399327534	0.33998142285943
BMI	Female	14645_253_GSTA4_GSTA4	14645_253	GSTA4	GSTA4	228	IVW-MRE	0.134646582173158	0.0326085162192293	3.64052068307737e-05	0.0707338903834686	0.198559273962847
BMI	Female	14662_6_MZF1_MZF1	14662_6	MZF1	MZF1	228	IVW-MRE	0.126801701125634	0.0295904837747818	1.82559323460301e-05	0.0688043529270617	0.184799049324206
BMI	Female	14663_44_RNF8_RNF8	14663_44	RNF8	RNF8	228	IVW-MRE	0.202214348740514	0.0296060550943435	8.48148757963739e-12	0.144186480755601	0.260242216725427
BMI	Female	14670_1_SKIL_SKIL	14670_1	SKIL	SKIL	228	IVW-MRE	0.119748419024486	0.0282959277341413	2.31620484824029e-05	0.0642884006655691	0.175208437383403
BMI	Female	14685_17_AKT2_PKB_beta	14685_17	PKB_beta	AKT2	228	IVW-MRE	0.207886161244105	0.0363578228722834	1.07922496427323e-08	0.13662482841443	0.27914749407378
BMI	Female	14687_6_PLIN3_M6PBP	14687_6	M6PBP	PLIN3	228	IVW-MRE	0.159220440452714	0.0272600677363933	5.19526091748348e-09	0.105790707689383	0.212650173216045
BMI	Female	14689_3_SEC13_SEC13	14689_3	SEC13	SEC13	228	IVW-MRE	0.210384782711488	0.0277574503574857	3.47160179137475e-14	0.155980180010816	0.26478938541216
BMI	Female	14708_59_C8G_CO8G	14708_59	CO8G	C8G	228	IVW-MRE	0.16723692005477	0.0269183940032224	5.20693424213085e-10	0.114476867808454	0.219996972301086
BMI	Female	14711_27_CST6_Cystatin_M	14711_27	Cystatin_M	CST6	228	IVW-MRE	-0.129982986833611	0.0314491878242129	3.57885642270916e-05	-0.191623394969068	-0.0683425786981537
BMI	Female	15297_3_S100A3_S100A3	15297_3	S100A3	S100A3	228	IVW-MRE	0.138027016537855	0.0282128669117611	9.96426916679194e-07	0.0827297973908033	0.193324235684907
BMI	Female	15306_20_IGJ_IgJ	15306_20	IgJ	IGJ	228	IVW-MRE	0.153657792473493	0.0280123009441837	4.12608455409761e-08	0.098753682622893	0.208561902324093
BMI	Female	15308_108_VWC2_VWC2	15308_108	VWC2	VWC2	228	IVW-MRE	0.169386575559965	0.0303219176359681	2.31991550989242e-08	0.109955616993468	0.228817534126462
BMI	Female	15310_61_PRC1_PRC1	15310_61	PRC1	PRC1	228	IVW-MRE	0.162782395646429	0.0279785648165573	5.9516377261899e-09	0.107944408605977	0.217620382686881
BMI	Female	15313_28_MAD2L1_MD2L1	15313_28	MD2L1	MAD2L1	228	IVW-MRE	0.149887209347956	0.0276568819814608	5.97570373425909e-08	0.0956797206642928	0.204094698031619
BMI	Female	15315_64_CUTC_CUTC	15315_64	CUTC	CUTC	228	IVW-MRE	0.145694691523753	0.0267692597377106	5.25049578195268e-08	0.0932269424378402	0.198162440609666
BMI	Female	15318_75_S100A10_Calpactin_I_light_chain	15318_75	Calpactin_I_light_chain	S100A10	228	IVW-MRE	0.206820099268294	0.0280052746420675	1.5240650638691e-13	0.151929760969842	0.261710437566746
BMI	Female	15319_226_CCNA1_CCNA1	15319_226	CCNA1	CCNA1	228	IVW-MRE	0.150040507939562	0.0278050022471019	6.80785976343758e-08	0.0955427035352423	0.204538312343882
BMI	Female	15321_8_CPLX2_CPLX2	15321_8	CPLX2	CPLX2	228	IVW-MRE	-0.154940525812992	0.0290395605476173	9.52825240512372e-08	-0.211858064486322	-0.0980229871396621
BMI	Female	15323_112_AGO3_AGO3	15323_112	AGO3	AGO3	228	IVW-MRE	0.139578191328856	0.0284409291639662	9.21730756888768e-07	0.0838339701674822	0.19532241249023
BMI	Female	15326_64_GBP1_GBP1	15326_64	GBP1	GBP1	228	IVW-MRE	0.15523703175508	0.0342251504681408	5.73967124796339e-06	0.088155736837524	0.222318326672636
BMI	Female	15331_47_RBBP4_RBBP4	15331_47	RBBP4	RBBP4	228	IVW-MRE	0.228939928406137	0.0286549806751124	1.35450303648281e-15	0.172776166282917	0.285103690529357
BMI	Female	15346_31_IFNG_IFN_g	15346_31	IFN_g	IFNG	228	IVW-MRE	0.156138703574689	0.0281012222484051	2.75559720960044e-08	0.101060307967815	0.211217099181563
BMI	Female	15361_37_ANKRD1_ANKR1	15361_37	ANKR1	ANKRD1	228	IVW-MRE	0.157392680337153	0.0288042266450835	4.64942165637485e-08	0.100936396112789	0.213848964561517
BMI	Female	15363_32_APOA5_Apo_A_V	15363_32	Apo_A_V	APOA5	228	IVW-MRE	0.14577414177326	0.0351037721354432	3.28628269141157e-05	0.0769707483877913	0.214577535158729
BMI	Female	15365_41_BAI3_BAI3	15365_41	BAI3	BAI3	228	IVW-MRE	0.145122873197165	0.0261403108194006	2.82922779676857e-08	0.0938878639911398	0.19635788240319
BMI	Female	15372_43_BRD2_BRD2	15372_43	BRD2	BRD2	228	IVW-MRE	0.164995468869933	0.0280801080912613	4.20591783458329e-09	0.109958457011061	0.220032480728805
BMI	Female	15374_15_GKN1_CA11_protein	15374_15	CA11_protein	GKN1	228	IVW-MRE	0.129806603060661	0.0288718154332199	6.92559022466304e-06	0.07321784481155	0.186395361309772
BMI	Female	15381_45_DDR2_Discoidin_domain_receptor_2	15381_45	Discoidin_domain_receptor_2	DDR2	228	IVW-MRE	0.211909664188073	0.0296639314338105	9.08641188259696e-13	0.153768358577804	0.270050969798342
BMI	Female	15383_200_EDN3_Endothelin_3	15383_200	Endothelin_3	EDN3	228	IVW-MRE	0.138449486457068	0.0274909854552874	4.74919830596858e-07	0.0845671549647047	0.192331817949431
BMI	Female	15386_7_FABP4_FABPA	15386_7	FABPA	FABP4	228	IVW-MRE	0.592811224440231	0.0341747252837483	2.09702916044542e-67	0.525828762884084	0.659793685996378
BMI	Female	15389_1_FXN_FRDA	15389_1	FRDA	FXN	228	IVW-MRE	0.159370179713352	0.0272497967957026	4.96053744809632e-09	0.105960577993775	0.212779781432929
BMI	Female	15390_3_GAL_Galanin	15390_3	Galanin	GAL	228	IVW-MRE	0.158121326993815	0.0303001615280698	1.80380097836479e-07	0.0987330103987982	0.217509643588832
BMI	Female	15403_53_ID2_ID2	15403_53	ID2	ID2	228	IVW-MRE	0.150323253122593	0.0273726095880203	3.97993163746845e-08	0.0966729383300732	0.203973567915113
BMI	Female	15405_23_IFNA4_IFNA4	15405_23	IFNA4	IFNA4	228	IVW-MRE	0.148244566736444	0.0289325186726274	2.99431597542144e-07	0.0915368301380943	0.204952303334794
BMI	Female	15412_40_BIRC7_KIAP	15412_40	KIAP	BIRC7	228	IVW-MRE	0.117456143781782	0.0267540957576313	1.13240369260913e-05	0.0650181160968246	0.169894171466739
BMI	Female	15413_3_LCAT_LCAT	15413_3	LCAT	LCAT	228	IVW-MRE	0.17147964469821	0.0286107383243397	2.05319860606589e-09	0.115402597582504	0.227556691813916
BMI	Female	15419_15_MMP20_MMP20	15419_15	MMP20	MMP20	228	IVW-MRE	0.141474615607297	0.0309892843415989	4.98839167068062e-06	0.0807356182977631	0.202213612916831
BMI	Female	15426_5_NEU1_NEUR1	15426_5	NEUR1	NEU1	228	IVW-MRE	0.317604415563023	0.0310619639689299	1.53440206787434e-24	0.25672296618392	0.378485864942126
BMI	Female	15430_165_OPTC_OPT	15430_165	OPT	OPTC	228	IVW-MRE	0.192078148256392	0.0307155931503479	4.01506396783002e-10	0.13187558568171	0.252280710831074
BMI	Female	15434_5_PNOC_PNOC	15434_5	PNOC	PNOC	228	IVW-MRE	0.149475453169787	0.0272724146915599	4.23336461384141e-08	0.0960215203743296	0.202929385965244
BMI	Female	15436_40_RAMP1_RAMP1	15436_40	RAMP1	RAMP1	228	IVW-MRE	0.122520550579828	0.0254280847104342	1.44774860710031e-06	0.072681504547377	0.172359596612279
BMI	Female	15437_11_RAMP3_RAMP3	15437_11	RAMP3	RAMP3	228	IVW-MRE	0.136119873376671	0.0281075649724323	1.28009345144963e-06	0.0810290460307037	0.191210700722638
BMI	Female	15439_21_RND3_RND3	15439_21	RND3	RND3	228	IVW-MRE	0.140818744400557	0.0267958808400122	1.47832774884107e-07	0.0882988179541331	0.193338670846981
BMI	Female	15440_57_PCSK2_NEC2	15440_57	NEC2	PCSK2	228	IVW-MRE	0.140812271826695	0.0286108543376396	8.58227926072294e-07	0.0847349973249214	0.196889546328469
BMI	Female	15441_6_GM2A_SAP3	15441_6	SAP3	GM2A	228	IVW-MRE	0.22956524838084	0.0318388758959458	5.58622127181297e-13	0.167161051624786	0.291969445136894
BMI	Female	15446_25_NRG1_SMDF	15446_25	SMDF	NRG1	228	IVW-MRE	0.148618309679443	0.0300320673521269	7.4728459084286e-07	0.0897554576692743	0.207481161689612
BMI	Female	15447_45_SORD_Sorbitol_dehydrogenase	15447_45	Sorbitol_dehydrogenase	SORD	228	IVW-MRE	0.154060923843211	0.0323082594216194	1.85631505287284e-06	0.090736735376837	0.217385112309585
BMI	Female	15449_33_TIMD4_TIM_4	15449_33	TIM_4	TIMD4	228	IVW-MRE	0.177451505034898	0.0370180608096087	1.63776596202539e-06	0.104896105848065	0.250006904221731
BMI	Female	15453_3_AMBP_a1_Microglobulin	15453_3	a1_Microglobulin	AMBP	228	IVW-MRE	0.283120353294809	0.0336993214412653	4.41312348964001e-17	0.217069683269929	0.349171023319689
BMI	Female	15457_14_ANPEP_Aminopeptidase_N	15457_14	Aminopeptidase_N	ANPEP	228	IVW-MRE	0.142093493157163	0.0252151876895183	1.748203836941e-08	0.0926717252857071	0.191515261028619
BMI	Female	15460_9_DPP4_CD26	15460_9	CD26	DPP4	228	IVW-MRE	0.170007971692421	0.0293780149020516	7.16923332981682e-09	0.1124270624844	0.227588880900442
BMI	Female	15466_30_COL9A1_CO9A1	15466_30	CO9A1	COL9A1	228	IVW-MRE	0.119314781228765	0.0266218109717141	7.40011243365059e-06	0.0671360317242054	0.171493530733325
BMI	Female	15468_14_CFHR1_FHR1	15468_14	FHR1	CFHR1	228	IVW-MRE	0.314182267644856	0.0322300846372715	1.87942634336302e-22	0.251011301755804	0.377353233533908
BMI	Female	15472_16_LRP11_LRP11	15472_16	LRP11	LRP11	228	IVW-MRE	0.175745934605697	0.0303273070698743	6.83320530600151e-09	0.116304412748743	0.235187456462651
BMI	Female	15480_2_VNN2_VNN2	15480_2	VNN2	VNN2	228	IVW-MRE	0.149669018009404	0.0320093322719178	2.92819585015947e-06	0.0869307267564451	0.212407309262363
BMI	Female	15483_377_AGRN_Agrin	15483_377	Agrin	AGRN	228	IVW-MRE	0.34733015331636	0.0382174701592897	1.00640324358061e-19	0.272423911804152	0.422236394828568
BMI	Female	15486_126_AOC1_ABP1	15486_126	ABP1	AOC1	228	IVW-MRE	0.132159686182151	0.0281953338216468	2.76847503255531e-06	0.0768968318917233	0.187422540472579
BMI	Female	15487_164_CES1_carboxylesterase__liver	15487_164	carboxylesterase__liver	CES1	228	IVW-MRE	0.250052390310649	0.0312766195082153	1.29714584511834e-15	0.188750216074547	0.311354564546751
BMI	Female	15492_1_CRIM1_CRIM1	15492_1	CRIM1	CRIM1	228	IVW-MRE	0.15195791416238	0.026139140801844	6.12076876924232e-09	0.100725198190766	0.203190630133994
BMI	Female	15497_9_HS3ST1_HS3S1	15497_9	HS3S1	HS3ST1	228	IVW-MRE	0.168553835204959	0.0286258925339358	3.90518972804184e-09	0.112447085838445	0.224660584571473
BMI	Female	15499_11_ATRN_Attractin	15499_11	Attractin	ATRN	228	IVW-MRE	0.142566144212046	0.0309692241205507	4.15492957733383e-06	0.0818664649357666	0.203265823488325
BMI	Female	15503_15_LEFTY2_Lefty_A	15503_15	Lefty_A	LEFTY2	228	IVW-MRE	0.182969839949875	0.0328250056128016	2.48813826354131e-08	0.118632828948784	0.247306850950966
BMI	Female	15504_39_BIRC7_Livin_B	15504_39	Livin_B	BIRC7	228	IVW-MRE	0.141027167580455	0.029204842789872	1.37291634735293e-06	0.0837856757123059	0.198268659448604
BMI	Female	15509_2_NAGLU_NAG	15509_2	NAG	NAGLU	228	IVW-MRE	0.184333642380868	0.0242778730148613	3.13403420802218e-14	0.13674901127174	0.231918273489996
BMI	Female	15511_37_NPTXR_NPTXR	15511_37	NPTXR	NPTXR	228	IVW-MRE	-0.206892678838213	0.0293229034448653	1.7177319866406e-12	-0.264365569590149	-0.149419788086277
BMI	Female	15513_108_PRSS8_Prostasin	15513_108	Prostasin	PRSS8	228	IVW-MRE	0.22075008591806	0.0299688209887251	1.75834795350045e-13	0.162011196780159	0.279488975055961
BMI	Female	15514_26_BCHE_Pseudocholinesterase	15514_26	Pseudocholinesterase	BCHE	228	IVW-MRE	0.244611507417275	0.0330479887792129	1.34445582274598e-13	0.179837449410018	0.309385565424532
BMI	Female	15515_2_SAA1_SAA	15515_2	SAA	SAA1	228	IVW-MRE	0.2927681424887	0.0328499121866928	4.99864507800545e-19	0.228382314602782	0.357153970374618
BMI	Female	15516_12_SAA4_SAA_4	15516_12	SAA_4	SAA4	228	IVW-MRE	0.196699718603249	0.0300237202271742	5.69706862857748e-11	0.137853226957988	0.25554621024851
BMI	Female	15525_294_ADH1C_ADH1G	15525_294	ADH1G	ADH1C	228	IVW-MRE	0.179604637804313	0.0327034314450894	3.9758690295036e-08	0.115505912171938	0.243703363436688
BMI	Female	15526_33_GSS_GSHB	15526_33	GSHB	GSS	228	IVW-MRE	0.125510579358218	0.0293592508327921	1.9114366359894e-05	0.0679664477259455	0.183054710990491
BMI	Female	15533_97_MSR1_Macrophage_scavenger_receptor	15533_97	Macrophage_scavenger_receptor	MSR1	228	IVW-MRE	0.239099781555196	0.03399087029471	2.00356688538336e-12	0.172477675777564	0.305721887332828
BMI	Female	15539_15_SLITRK1_SLIK1	15539_15	SLIK1	SLITRK1	228	IVW-MRE	-0.271773167383409	0.0296563294839466	4.99684012021045e-20	-0.329899573171944	-0.213646761594874
BMI	Female	15540_6_VIM_Vimentin	15540_6	Vimentin	VIM	228	IVW-MRE	0.15184026348862	0.0349613251032806	1.40491043376582e-05	0.08331606628619	0.22036446069105
BMI	Female	15553_22_ACHE_ACES	15553_22	ACES	ACHE	228	IVW-MRE	0.116155775370439	0.027305046743602	2.09981639798143e-05	0.0626378837529791	0.169673666987899
BMI	Female	15556_49_AMY2B_Alpha_amylase_2B	15556_49	Alpha_amylase_2B	AMY2B	228	IVW-MRE	-0.215047655373404	0.0297596869601618	4.9691658605311e-13	-0.273376641815321	-0.156718668931487
BMI	Female	15559_5_ANTXR2_ANTR2	15559_5	ANTR2	ANTXR2	228	IVW-MRE	-0.330763012778609	0.0354429011141364	1.03619302336788e-20	-0.400231098962316	-0.261294926594902
BMI	Female	15562_24_GUSB_BGLR	15562_24	BGLR	GUSB	228	IVW-MRE	0.344500388961958	0.0394011642482995	2.26185410525729e-18	0.267274107035291	0.421726670888625
BMI	Female	15567_2_CD247_CD3_zeta	15567_2	CD3_zeta	CD247	228	IVW-MRE	0.170864819576584	0.0281765134318569	1.32705581625312e-09	0.115638853250144	0.226090785903024
BMI	Female	15573_110_NCAN_CSPG3	15573_110	CSPG3	NCAN	228	IVW-MRE	-0.420628589392007	0.0328342294481418	1.42889137712543e-37	-0.484983679110365	-0.356273499673649
BMI	Female	15574_37_CCNA2_Cyclin_A	15574_37	Cyclin_A	CCNA2	228	IVW-MRE	0.14513606755443	0.0284514495629535	3.3753594675916e-07	0.0893712264110411	0.200900908697819
BMI	Female	15576_158_RNASE3_ECP	15576_158	ECP	RNASE3	228	IVW-MRE	0.130641622390001	0.029212930753863	7.74741077491304e-06	0.0733842781124295	0.187898966667572
BMI	Female	15579_26_ENPP6_ENPP6	15579_26	ENPP6	ENPP6	228	IVW-MRE	0.110798027697135	0.0267354362399591	3.40944568462284e-05	0.0583965726668152	0.163199482727455
BMI	Female	15580_2_EPHA7_EPHA7	15580_2	EPHA7	EPHA7	228	IVW-MRE	0.171745521466922	0.0273682321017784	3.48825211863946e-10	0.118103786547436	0.225387256386408
BMI	Female	15585_304_FBLN5_fibulin_5	15585_304	fibulin_5	FBLN5	228	IVW-MRE	0.169478590008157	0.032658533089799	2.1095894548536e-07	0.105467865152151	0.233489314864163
BMI	Female	15587_20_FOLR2_FOLR2	15587_20	FOLR2	FOLR2	228	IVW-MRE	0.164165718757575	0.0331308540320177	7.23040536122387e-07	0.0992292448548203	0.22910219266033
BMI	Female	15588_17_GLA_galactosidase__alpha	15588_17	galactosidase__alpha	GLA	228	IVW-MRE	0.15834039015437	0.0286255179671599	3.17609023687487e-08	0.102234374938737	0.214446405370003
BMI	Female	15591_28_GPX1_Glutathione_peroxidase	15591_28	Glutathione_peroxidase	GPX1	228	IVW-MRE	0.144246093510911	0.0289955659554936	6.53272267882515e-07	0.0874147842381436	0.201077402783678
BMI	Female	15594_47_HTRA1_HTRA1	15594_47	HTRA1	HTRA1	228	IVW-MRE	0.410980427921581	0.0319610813307686	7.67815563122575e-38	0.348336708513275	0.473624147329887
BMI	Female	15606_19_KRT19_Keratin_19	15606_19	Keratin_19	KRT19	228	IVW-MRE	0.254968869967507	0.0602939528805378	2.34979147328486e-05	0.136792722321653	0.373145017613361
BMI	Female	15617_8_XCL2_lymphotactin_beta	15617_8	lymphotactin_beta	XCL2	228	IVW-MRE	0.167800704544822	0.0300470845389867	2.34249641035798e-08	0.108908418848408	0.226692990241236
BMI	Female	15631_18_PSG1_PSG1	15631_18	PSG1	PSG1	228	IVW-MRE	0.133599852047686	0.0290962454922568	4.39749870107732e-06	0.0765712108828627	0.190628493212509
BMI	Female	15634_139_SLIT1_SLIT1	15634_139	SLIT1	SLIT1	228	IVW-MRE	0.123099536766505	0.0281746403381682	1.24724851778072e-05	0.0678772417036953	0.178321831829315
BMI	Female	15637_38_SORCS3_SORC3	15637_38	SORC3	SORCS3	228	IVW-MRE	0.149539450121064	0.0281165925769768	1.04598567586606e-07	0.0944309286701895	0.204647971571939
BMI	Female	15666_21_BMP2_BMP_2	15666_21	BMP_2	BMP2	228	IVW-MRE	0.152924436189051	0.0267354721591944	1.065818622728e-08	0.10052291075703	0.205325961621072
BMI	Female	15668_19_BMP8B_BMP_8	15668_19	BMP_8	BMP8B	228	IVW-MRE	0.171693094341513	0.0332661646002412	2.45381098450221e-07	0.10649141172504	0.236894776957986
BMI	Female	15670_15_C1QL2_C1QL2	15670_15	C1QL2	C1QL2	228	IVW-MRE	0.151713890569526	0.0315568631163364	1.52726016983649e-06	0.0898624388615067	0.213565342277545
BMI	Female	15686_49_INHBC_INHBC	15686_49	INHBC	INHBC	228	IVW-MRE	0.191097358804369	0.0330299648483163	7.22644497231373e-09	0.126358627701669	0.255836089907069
