exposure	group	outcome	sequence_id	protein	gene	nsnp	method	b	se	pval	OR	lower_ci	upper_ci
14205_6_HEXIM2_HEXI2	Male	rectal	14205_6	HEXI2	HEXIM2	2	IVW-MRE	0.3957001	0.04022395	7.767219e-23	1.485424	1.372812	1.607273
14688_6_PTPN7_PTN7	Male	rectal	14688_6	PTN7	PTPN7	2	IVW-MRE	-0.2248677	0.04748293	2.18237e-06	0.7986219	0.7276506	0.8765153
14713_46_AZU1_Azurocidin	Male	rectal	14713_46	Azurocidin	AZU1	3	IVW-MRE	-0.265887	0.04446898	2.24295e-09	0.7665257	0.7025447	0.8363335
15372_43_BRD2_BRD2	Male	rectal	15372_43	BRD2	BRD2	2	IVW-MRE	-0.1951503	0.03141945	5.260451e-10	0.822711	0.7735752	0.8749678
15440_57_PCSK2_NEC2	Male	rectal	15440_57	NEC2	PCSK2	4	IVW-MRE	-0.167567	0.03125788	8.285799e-08	0.8457199	0.7954618	0.8991535
15589_1_GC_Gc_Globulin__Mixed_Type	Male	rectal	15589_1	Gc_Globulin__Mixed_Type	GC	5	IVW-MRE	-0.1785827	0.03354504	1.016943e-07	0.8364549	0.7832284	0.8932986
15666_21_BMP2_BMP_2	Male	rectal	15666_21	BMP_2	BMP2	2	IVW-MRE	-0.2293585	0.04600589	6.182889e-07	0.7950435	0.7264904	0.8700654
16857_2_RAB2A_RAB2A	Male	rectal	16857_2	RAB2A	RAB2A	2	IVW-MRE	-0.1176324	0.01452964	5.678133e-16	0.8890228	0.8640622	0.9147044
16922_53_PLXNB3_PLXB3	Male	rectal	16922_53	PLXB3	PLXNB3	3	IVW-MRE	-0.1658324	0.03544481	2.888281e-06	0.8471882	0.7903304	0.9081365
17148_7_BLVRB_BLVRB	Male	rectal	17148_7	BLVRB	BLVRB	5	IVW-MRE	0.1520843	0.02652058	9.775606e-09	1.164258	1.105286	1.226377
17161_1_DDOST_OST48	Male	rectal	17161_1	OST48	DDOST	2	IVW-MRE	-0.08808498	0.0003362725	0	0.9156831	0.9150797	0.9162868
17164_15_ANXA4_annexin_IV	Male	rectal	17164_15	annexin_IV	ANXA4	3	IVW-MRE	0.1599235	0.03513354	5.316994e-06	1.173421	1.095337	1.257072
17686_27_TBCB_TBCB	Male	rectal	17686_27	TBCB	TBCB	3	IVW-MRE	-0.07305364	0.01575771	3.55119e-06	0.929551	0.9012805	0.9587082
17702_53_UGT1A1_UGT_1A1	Male	rectal	17702_53	UGT_1A1	UGT1A1	5	IVW-MRE	-0.1016075	0.01275851	1.667045e-15	0.9033841	0.8810735	0.9262595
17724_3_WWOX_WWOX	Male	rectal	17724_3	WWOX	WWOX	2	IVW-MRE	-0.2484073	0.009964459	3.578683e-137	0.7800422	0.7649555	0.7954264
17737_7_IVD_IVD	Male	rectal	17737_7	IVD	IVD	5	IVW-MRE	-0.1646072	0.03963815	3.285075e-05	0.8482268	0.7848223	0.9167537
17816_58_NCALD_NCALD	Male	rectal	17816_58	NCALD	NCALD	2	IVW-MRE	0.07149317	0.0119388	2.120382e-09	1.074111	1.049268	1.099541
18177_49_NAE1_ULA1	Male	rectal	18177_49	ULA1	NAE1	2	IVW-MRE	-0.1072989	0.02576685	3.124142e-05	0.8982571	0.8540189	0.9447869
18179_56_SMS_SPSY	Male	rectal	18179_56	SPSY	SMS	2	IVW-MRE	-0.2271514	0.03416405	2.954077e-11	0.7968001	0.7451923	0.851982
18180_58_RTN4IP1_RT4I1	Male	rectal	18180_58	RT4I1	RTN4IP1	2	IVW-MRE	-0.1911076	0.02311338	1.359207e-16	0.8260437	0.7894571	0.8643259
18319_7_PDHX_ODPX	Male	rectal	18319_7	ODPX	PDHX	2	IVW-MRE	0.08647952	0.01899561	5.298554e-06	1.090329	1.050481	1.131689
18383_9_FKBP3_FKBP3	Male	rectal	18383_9	FKBP3	FKBP3	2	IVW-MRE	-0.07639359	0.01547382	7.9351e-07	0.9264515	0.8987752	0.95498
18389_11_IFNA1_IFNA1	Male	rectal	18389_11	IFNA1	IFNA1	2	IVW-MRE	-0.1616581	0.03927605	3.855924e-05	0.850732	0.787699	0.9188089
18876_77_CHST4_CHST4	Male	rectal	18876_77	CHST4	CHST4	2	IVW-MRE	-0.2370359	0.02541912	1.108752e-20	0.788963	0.7506188	0.8292659
18878_15_GREM1_GREM1	Male	rectal	18878_15	GREM1	GREM1	14	IVW-MRE	0.2685359	0.05524243	1.167681e-06	1.308048	1.173817	1.457629
18880_81_COL3A1_Collagen_Type_III	Male	rectal	18880_81	Collagen_Type_III	COL3A1	12	IVW-MRE	0.187982	0.034654	5.810393e-08	1.206812	1.127565	1.291629
18896_23_HS6ST3_H6ST3	Male	rectal	18896_23	H6ST3	HS6ST3	3	IVW-MRE	0.6597814	0.1241016	1.058039e-07	1.934369	1.516708	2.467044
19136_22_ALDH6A1_MMSA	Male	rectal	19136_22	MMSA	ALDH6A1	4	IVW-MRE	-0.2319159	0.04160042	2.477485e-08	0.7930128	0.7309189	0.8603817
19187_21_STAMBP_STABP	Male	rectal	19187_21	STABP	STAMBP	3	IVW-MRE	0.2109658	0.01191641	3.91876e-70	1.23487	1.206362	1.264051
19215_7_NDRG1_NDRG1	Male	rectal	19215_7	NDRG1	NDRG1	2	IVW-MRE	-0.1222135	0.02680155	5.116798e-06	0.8849594	0.8396715	0.9326899
19276_124_SNRPG_RUXG	Male	rectal	19276_124	RUXG	SNRPG	2	IVW-MRE	0.1528223	0.004856905	2.62111e-217	1.165118	1.154079	1.176262
19376_74_NNMT_NNMT	Male	rectal	19376_74	NNMT	NNMT	2	IVW-MRE	-0.1535816	0.01133148	7.550501e-42	0.8576308	0.838793	0.8768916
19388_2_CDH12_Cadherin_12	Male	rectal	19388_2	Cadherin_12	CDH12	3	IVW-MRE	-0.2772597	0.04757453	5.612852e-09	0.7578577	0.6903851	0.8319245
19575_4_EPOR_EPO_R	Male	rectal	19575_4	EPO_R	EPOR	2	IVW-MRE	0.6728091	0.07389602	8.641892e-20	1.959735	1.695492	2.26516
2514_65_EFNB3_Ephrin_B3	Male	rectal	2514_65	Ephrin_B3	EFNB3	2	IVW-MRE	-0.3411384	0.00651225	0	0.7109605	0.7019435	0.7200934
2647_66_GDI2_Rab_GDP_dissociation_inhibitor_beta	Male	rectal	2647_66	Rab_GDP_dissociation_inhibitor_beta	GDI2	2	IVW-MRE	-0.07178563	0.00885858	5.339409e-16	0.9307304	0.9147098	0.9470316
2781_63_CCL4L1_LAG_1	Male	rectal	2781_63	LAG_1	CCL4L1	2	IVW-MRE	-0.1141371	0.01121963	2.617622e-24	0.8921356	0.8727313	0.9119714
3042_7_MB_Myoglobin	Male	rectal	3042_7	Myoglobin	MB	4	IVW-MRE	-0.5269496	0.09780744	7.139573e-08	0.5904032	0.4874088	0.7151614
3363_31_CSK_CSK	Male	rectal	3363_31	CSK	CSK	2	IVW-MRE	-0.1234422	0.02726026	5.946501e-06	0.8838728	0.8378868	0.9323826
3477_63_NTRK1_TrkA	Male	rectal	3477_63	TrkA	NTRK1	4	IVW-MRE	-0.1777709	0.03708922	1.642568e-06	0.8371342	0.7784381	0.9002561
3480_7_DUSP3_DUS3	Male	rectal	3480_7	DUS3	DUSP3	2	IVW-MRE	-0.08505796	0.003613443	1.61518e-122	0.918459	0.9119772	0.924987
3486_58_FGF1_b_ECGF	Male	rectal	3486_58	b_ECGF	FGF1	2	IVW-MRE	-0.147285	0.008616722	1.675411e-65	0.863048	0.8485945	0.8777476
3587_53_BMP10_BMP10	Male	rectal	3587_53	BMP10	BMP10	2	IVW-MRE	-0.2307392	0.002171583	0	0.7939465	0.7905744	0.797333
3603_60_CLEC7A_CLC7A	Male	rectal	3603_60	CLC7A	CLEC7A	2	IVW-MRE	-0.3104671	0.01038032	1.494363e-196	0.7331045	0.7183399	0.7481726
3605_77_MASP1_MASP3	Male	rectal	3605_77	MASP3	MASP1	7	IVW-MRE	-0.1932674	0.04619608	2.868884e-05	0.8242615	0.7529084	0.9023768
3719_2_CDKN1B_p27Kip1	Male	rectal	3719_2	p27Kip1	CDKN1B	3	IVW-MRE	-0.124857	0.005100302	2.393698e-132	0.8826231	0.8738438	0.8914905
3836_51_UFM1_UFM1	Male	rectal	3836_51	UFM1	UFM1	2	IVW-MRE	-0.06807588	0.005006714	4.176618e-42	0.9341896	0.9250671	0.9434021
3889_64_LMNB1_Lamin_B1	Male	rectal	3889_64	Lamin_B1	LMNB1	2	IVW-MRE	-0.1814142	0.04370583	3.313143e-05	0.8340898	0.7656137	0.9086905
3890_8_LDHB_LDH_H_1	Male	rectal	3890_8	LDH_H_1	LDHB	2	IVW-MRE	0.1235912	0.02308583	8.624453e-08	1.131553	1.081494	1.18393
3898_5_PSMD7_PSD7	Male	rectal	3898_5	PSD7	PSMD7	3	IVW-MRE	-0.2674687	0.001587923	0	0.7653143	0.7629361	0.7676999
4122_12_DDR1_discoidin_domain_receptor_1	Male	rectal	4122_12	discoidin_domain_receptor_1	DDR1	2	IVW-MRE	-0.2629672	0.003522534	0	0.7687671	0.7634777	0.7740932
4144_13_CCL13_MCP_4	Male	rectal	4144_13	MCP_4	CCL13	2	IVW-MRE	-0.456803	0.09669691	2.311705e-06	0.6333051	0.5239657	0.765461
4163_5_H2AFZ_Histone_H2A_z	Male	rectal	4163_5	Histone_H2A_z	H2AFZ	2	IVW-MRE	-0.2159597	0.04351998	6.965902e-07	0.8057678	0.7398862	0.8775156
4567_82_SH2D1A_SH21A	Male	rectal	4567_82	SH21A	SH2D1A	4	IVW-MRE	-0.1718524	0.03673188	2.888925e-06	0.8421034	0.7836076	0.904966
4708_3_HSD17B1_17_beta_HSD_1	Male	rectal	4708_3	17_beta_HSD_1	HSD17B1	2	IVW-MRE	-0.1931313	0.03299297	4.8072e-09	0.8243737	0.7727517	0.8794442
4717_55_IL3_IL_3	Male	rectal	4717_55	IL_3	IL3	2	IVW-MRE	-0.1853363	0.02845671	7.370301e-11	0.8308248	0.785754	0.8784809
4763_31_AFM_Afamin	Male	rectal	4763_31	Afamin	AFM	8	IVW-MRE	0.2777679	0.05882376	2.334952e-06	1.32018	1.176417	1.481511
4811_33_ITIH4_ITI_heavy_chain_H4	Male	rectal	4811_33	ITI_heavy_chain_H4	ITIH4	4	IVW-MRE	-0.3555627	0.08319612	1.921783e-05	0.700779	0.5953373	0.8248957
4956_2_EREG_EPI	Male	rectal	4956_2	EPI	EREG	2	IVW-MRE	-0.06739171	0.001927525	8.270446e-268	0.9348289	0.9313039	0.9383674
4978_54_DBNL_DBNL	Male	rectal	4978_54	DBNL	DBNL	2	IVW-MRE	-0.101451	0.004295441	2.500241e-123	0.9035254	0.8959505	0.9111644
4987_17_FCAR_FCAR	Male	rectal	4987_17	FCAR	FCAR	2	IVW-MRE	-0.122369	0.02483681	8.353598e-07	0.8848218	0.8427802	0.9289607
4995_16_HPGD_HPG_	Male	rectal	4995_16	HPG_	HPGD	4	IVW-MRE	-0.2599344	0.05124333	3.925195e-07	0.7711022	0.6974173	0.8525722
5061_27_ICOSLG_B7_H2	Male	rectal	5061_27	B7_H2	ICOSLG	5	IVW-MRE	-0.4567068	0.07030466	8.242361e-11	0.633366	0.5518362	0.7269412
5063_12_CD244_CD244	Male	rectal	5063_12	CD244	CD244	2	IVW-MRE	0.402341	0.03159756	3.861995e-37	1.495321	1.405523	1.590856
5316_54_F2_Prothrombin	Male	rectal	5316_54	Prothrombin	F2	3	IVW-MRE	-0.2859107	0.06857464	3.054888e-05	0.7513297	0.6568386	0.8594141
5339_49_S100A9_calgranulin_B	Male	rectal	5339_49	calgranulin_B	S100A9	2	IVW-MRE	0.3282201	0.01551567	2.52931e-99	1.388494	1.346905	1.431368
5355_69_TNFSF14_LIGHT	Male	rectal	5355_69	LIGHT	TNFSF14	2	IVW-MRE	-0.1674898	0.04009185	2.945327e-05	0.8457852	0.7818676	0.9149281
5475_10_PRKCB_PKC_B_II	Male	rectal	5475_10	PKC_B_II	PRKCB	2	IVW-MRE	0.1692999	0.02343214	5.006732e-13	1.184475	1.131306	1.240143
5476_66_PRKCG_PKC_G	Male	rectal	5476_66	PKC_G	PRKCG	3	IVW-MRE	0.3951846	0.0873265	6.029046e-06	1.484658	1.251102	1.761815
5605_77_MFNG_MFNG	Male	rectal	5605_77	MFNG	MFNG	2	IVW-MRE	0.6025434	0.04069111	1.305539e-49	1.826759	1.686725	1.978419
5611_56_DEFB108B_D108B	Male	rectal	5611_56	D108B	DEFB108B	2	IVW-MRE	-0.3012833	0.004298814	0	0.7398682	0.7336605	0.7461284
5612_16_HINT2_HINT2	Male	rectal	5612_16	HINT2	HINT2	2	IVW-MRE	-0.1687922	0.03860561	1.229895e-05	0.8446844	0.7831279	0.9110794
5755_29_GIP_GIP	Male	rectal	5755_29	GIP	GIP	2	IVW-MRE	-0.2344571	0.0231806	4.770982e-24	0.7910002	0.7558661	0.8277674
6086_15_CHRDL2_CRDL2	Male	rectal	6086_15	CRDL2	CHRDL2	9	IVW-MRE	0.3305353	0.07697124	1.752685e-05	1.391713	1.196824	1.618337
6119_14_MAMDC2_MAMC2	Male	rectal	6119_14	MAMC2	MAMDC2	2	IVW-MRE	-0.588546	0.01314901	0	0.5551339	0.5410097	0.5696267
6219_14_PDZD11_PDZ11	Male	rectal	6219_14	PDZ11	PDZD11	3	IVW-MRE	-0.206668	0.03984896	2.145325e-07	0.8132896	0.7521857	0.8793572
6228_58_SPACA1_sperm_acrosome_associated_1	Male	rectal	6228_58	sperm_acrosome_associated_1	SPACA1	2	IVW-MRE	-0.4261485	0.09353846	5.217081e-06	0.6530194	0.5436314	0.7844181
6493_9_CPZ_CBPZ	Male	rectal	6493_9	CBPZ	CPZ	2	IVW-MRE	-0.2018906	0.03192051	2.535712e-10	0.8171843	0.7676243	0.869944
6517_14_GDF10_BMP_3b	Male	rectal	6517_14	BMP_3b	GDF10	2	IVW-MRE	-0.1096557	0.02488569	1.051141e-05	0.8961426	0.8534813	0.9409364
6538_90_KIAA2013_K2013	Male	rectal	6538_90	K2013	KIAA2013	7	IVW-MRE	0.05768839	0.01261825	4.834981e-06	1.059385	1.033506	1.085912
6586_19_ADAM11_ADA11	Male	rectal	6586_19	ADA11	ADAM11	9	IVW-MRE	-0.1670172	0.03656217	4.923246e-06	0.8461851	0.7876677	0.9090499
7070_25_KEL_KELL	Male	rectal	7070_25	KELL	KEL	2	IVW-MRE	-0.3558336	0.08111596	1.150686e-05	0.7005892	0.5976076	0.8213168
7110_2_DNAJB11_DJB11	Male	rectal	7110_2	DJB11	DNAJB11	10	IVW-MRE	0.1527475	0.0315504	1.289392e-06	1.165031	1.095169	1.239349
7153_66_NGRN_NGRN	Male	rectal	7153_66	NGRN	NGRN	2	IVW-MRE	-0.1834887	0.04152812	9.942477e-06	0.8323613	0.7672951	0.902945
7203_125_RFNG_RFNG	Male	rectal	7203_125	RFNG	RFNG	3	IVW-MRE	-0.156097	0.01033444	1.511387e-51	0.8554762	0.8383224	0.872981
7625_27_YWHAQ_14_3_3_protein_theta	Male	rectal	7625_27	14_3_3_protein_theta	YWHAQ	2	IVW-MRE	-0.3052656	0.05012991	1.1327e-09	0.7369276	0.6679645	0.8130107
7737_76_ITGB6_ITB6	Male	rectal	7737_76	ITB6	ITGB6	2	IVW-MRE	-0.1648903	0.02357036	2.640043e-12	0.8479867	0.8097026	0.8880809
7981_230_B3GALT6_B3GT6	Male	rectal	7981_230	B3GT6	B3GALT6	3	IVW-MRE	0.04999709	0.006499334	1.441203e-14	1.051268	1.037961	1.064745
8065_245_PATE4_PATE4	Male	rectal	8065_245	PATE4	PATE4	2	IVW-MRE	-0.1476356	0.03368171	1.169178e-05	0.8627454	0.8076296	0.9216226
8100_15_ADM2_ADM2	Male	rectal	8100_15	ADM2	ADM2	3	IVW-MRE	-0.3301301	0.06575778	5.156504e-07	0.7188302	0.6319055	0.8177122
8253_2_POMGNT1_PMGT1	Male	rectal	8253_2	PMGT1	POMGNT1	2	IVW-MRE	-0.1606753	0.001134836	0	0.8515685	0.8496765	0.8534647
8305_18_SULF2_SULF2	Male	rectal	8305_18	SULF2	SULF2	4	IVW-MRE	-0.2007417	0.01909388	7.493645e-26	0.8181237	0.7880721	0.8493213
8328_9_ETNK1_EKI1	Male	rectal	8328_9	EKI1	ETNK1	3	IVW-MRE	-0.1972861	0.03746921	1.399701e-07	0.8209557	0.7628256	0.8835155
8337_65_PTPRU_PTPRU	Male	rectal	8337_65	PTPRU	PTPRU	6	IVW-MRE	-0.396368	0.07659602	2.281722e-07	0.6727591	0.5789749	0.7817347
8357_43_SULT4A1_ST4A1	Male	rectal	8357_43	ST4A1	SULT4A1	2	IVW-MRE	-0.340377	0.005729701	0	0.711502	0.7035564	0.7195374
8372_29_CDHR1_CDHR1	Male	rectal	8372_29	CDHR1	CDHR1	2	IVW-MRE	-0.2596174	0.06091453	2.026106e-05	0.7713467	0.6845389	0.8691627
8386_11_PATE1_PATE	Male	rectal	8386_11	PATE	PATE1	2	IVW-MRE	-0.2358744	0.01398948	8.733676e-64	0.7898799	0.7685161	0.8118375
8450_36_ADCYAP1_PACAP_38	Male	rectal	8450_36	PACAP_38	ADCYAP1	2	IVW-MRE	-0.4940593	0.068883	7.367213e-13	0.6101446	0.5330874	0.6983404
8687_26_TMEM106B_T106B	Male	rectal	8687_26	T106B	TMEM106B	2	IVW-MRE	-0.1497348	0.02636039	1.344643e-08	0.8609363	0.8175844	0.9065869
8699_43_CRIM1_CRIM1	Male	rectal	8699_43	CRIM1	CRIM1	3	IVW-MRE	-0.150033	0.02713645	3.223613e-08	0.8606796	0.8160983	0.9076962
8768_4_BCL10_Bcl_10	Male	rectal	8768_4	Bcl_10	BCL10	2	IVW-MRE	-0.3596815	0.001035448	0	0.6978986	0.6964836	0.6993164
8828_21_ESRP1_ESRP1	Male	rectal	8828_21	ESRP1	ESRP1	2	IVW-MRE	-0.3412263	0.03216887	2.754652e-26	0.710898	0.667459	0.757164
8841_65_CILP2_CILP2	Male	rectal	8841_65	CILP2	CILP2	3	IVW-MRE	0.3077947	0.02730255	1.774135e-29	1.360422	1.289535	1.435205
8864_59_CENPW_CENPW	Male	rectal	8864_59	CENPW	CENPW	2	IVW-MRE	-0.1469162	0.01290456	4.976509e-30	0.8633663	0.8418031	0.8854819
8924_55_CALY_CALY	Male	rectal	8924_55	CALY	CALY	2	IVW-MRE	-0.2472354	0.01750137	2.602899e-45	0.7809568	0.7546222	0.8082105
9125_23_MASP1_MASP3	Male	rectal	9125_23	MASP3	MASP1	2	IVW-MRE	-0.1195958	0.001808474	0	0.887279	0.8841395	0.8904297
9126_171_NT5DC3_NT5D3	Male	rectal	9126_171	NT5D3	NT5DC3	3	IVW-MRE	-0.2107916	0.02709547	7.276112e-15	0.8099429	0.7680513	0.8541192
9168_31_CCL26_Eotaxin_3	Male	rectal	9168_31	Eotaxin_3	CCL26	4	IVW-MRE	-0.1410527	0.02203442	1.538869e-10	0.8684435	0.831736	0.9067711
9233_71_TFPI2_TFPI__2	Male	rectal	9233_71	TFPI__2	TFPI2	7	IVW-MRE	-0.1186568	0.02801221	2.27642e-05	0.8881126	0.8406661	0.9382368
9287_6_SPR_SPRE	Male	rectal	9287_6	SPRE	SPR	2	IVW-MRE	-0.1351878	0.02762217	9.8717e-07	0.8735518	0.8275156	0.9221491
9504_19_RAB27A_RB27A	Male	rectal	9504_19	RB27A	RAB27A	2	IVW-MRE	0.34562	0.006853522	0	1.412866	1.394014	1.431973
9568_289_FCAMR_FCAMR	Male	rectal	9568_289	FCAMR	FCAMR	2	IVW-MRE	-0.362972	0.06656021	4.944695e-08	0.6956059	0.6105287	0.7925387
9582_93_SUSD1_SUSD1	Male	rectal	9582_93	SUSD1	SUSD1	2	IVW-MRE	-0.2508126	0.01452457	8.169651e-67	0.7781682	0.7563275	0.8006395
9585_80_CLMP_ACAM	Male	rectal	9585_80	ACAM	CLMP	2	IVW-MRE	-0.1800297	0.04328491	3.193938e-05	0.8352454	0.7673071	0.909199
9829_91_SULT2A1_SULT_2A1	Male	rectal	9829_91	SULT_2A1	SULT2A1	3	IVW-MRE	0.09495253	0.01806075	1.461095e-07	1.099607	1.061362	1.139229
9872_23_CTNNA2_CTNA2	Male	rectal	9872_23	CTNA2	CTNNA2	2	IVW-MRE	-0.4271111	0.09255749	3.939492e-06	0.6523911	0.5441536	0.7821581
9927_96_TNS4_TENS4	Male	rectal	9927_96	TENS4	TNS4	4	IVW-MRE	-0.1854737	0.04380793	2.297837e-05	0.8307107	0.7623594	0.9051903
9971_5_CSMD2_CSMD2	Male	rectal	9971_5	CSMD2	CSMD2	2	IVW-MRE	0.2209038	0.0381256	6.8686e-09	1.247203	1.157402	1.343973
10490_3_RPN1_RPN1	Female	overall	10490_3	RPN1	RPN1	2	IVW-MRE	0.149388961236107	0.0180478122642504	1.25893776825441e-16	1.16112453382067	1.12076921558572	1.20293291811702
10668_5_STX4_STX4	Female	overall	10668_5	STX4	STX4	2	IVW-MRE	0.34437260944591	0.0772521658692427	8.2815580859854e-06	1.41110432836445	1.21283229539744	1.64178958054243
11122_97_SPG21_SPG21	Female	overall	11122_97	SPG21	SPG21	2	IVW-MRE	0.162625491768989	0.00430824441317247	0	1.17659596229315	1.166702428922	1.18657339195193
11155_16_COL6A5_CO6A5	Female	overall	11155_16	CO6A5	COL6A5	2	IVW-MRE	-0.0717630470848344	0.0108589838785444	3.8788307025749e-11	0.930751413944795	0.91115098911153	0.950773477626326
11179_7_TSSK1B_TSSK1	Female	overall	11179_7	TSSK1	TSSK1B	2	IVW-MRE	0.636102324730122	0.057887922291489	4.34006139181431e-28	1.88910339953193	1.68647743734312	2.11607435421446
11289_31_CSNK1D_KC1D	Female	overall	11289_31	KC1D	CSNK1D	2	IVW-MRE	-0.0883802734854141	0.0175373304108549	4.66624930709056e-07	0.915412703347675	0.884481712524981	0.94742537418673
11361_73_TYMP_TP	Female	overall	11361_73	TP	TYMP	2	IVW-MRE	0.273852731748458	0.0455079429270068	1.76922666819853e-09	1.31502112711584	1.20280600376627	1.43770529856539
11402_17_KMT2C_KMT2C	Female	overall	11402_17	KMT2C	KMT2C	2	IVW-MRE	0.0579719552097366	0.00794658443858287	2.98206717932688e-13	1.05968527664223	1.0433082245941	1.07631940308838
11567_23_ZNF10_ZNF10	Female	overall	11567_23	ZNF10	ZNF10	2	IVW-MRE	-0.248642747760108	0.0462268887856216	7.50059496384134e-08	0.779858529830862	0.712306167275311	0.853817297239387
11572_4_DNM2_DYN2	Female	overall	11572_4	DYN2	DNM2	2	IVW-MRE	0.508850258166932	0.0162664266003672	8.13901601466378e-215	1.66337764025255	1.61118198535093	1.71726421921823
11617_1_ITGAL_LFA_1_alpha_L_chain	Female	overall	11617_1	LFA_1_alpha_L_chain	ITGAL	2	IVW-MRE	-0.699838408069057	0.0648098557848503	3.50509102007133e-27	0.496665554453282	0.437418128563933	0.563937927744876
11667_29_TNS2_TENC1	Female	overall	11667_29	TENC1	TNS2	2	IVW-MRE	-0.138506067300772	0.031211658151349	9.09510447881041e-06	0.870657968709325	0.818992037599209	0.925583233628474
12385_4_CAPN3_CAN3	Female	overall	12385_4	CAN3	CAPN3	3	IVW-MRE	-0.130777120155573	0.0153027742404359	1.27456037064678e-17	0.87741331034183	0.851487415955489	0.904128590439735
12411_60_MAX_MAX	Female	overall	12411_60	MAX	MAX	3	IVW-MRE	0.0534753791720223	0.0103877759469901	2.63398932847e-07	1.05493101817272	1.03366975409481	1.07662959924515
12637_7_CRAT_CACP	Female	overall	12637_7	CACP	CRAT	2	IVW-MRE	-0.204205	0.04414586	3.733534e-06	0.8152952	0.7477168	0.8889812
12661_44_GABARAPL1_GBRL1	Female	overall	12661_44	GBRL1	GABARAPL1	2	IVW-MRE	0.1106381	0.008591178	5.97815e-38	1.116991	1.098339	1.135959
12662_82_ECH1_ECH1	Female	overall	12662_82	ECH1	ECH1	2	IVW-MRE	-0.04284426	0.00499918	1.03254e-17	0.9580606	0.948719	0.9674942
12675_14_DARS_SYDC	Female	overall	12675_14	SYDC	DARS	3	IVW-MRE	0.3740822	0.07465638	5.422699e-07	1.453657	1.255778	1.682715
12761_12_APBB2_APBB2	Female	overall	12761_12	APBB2	APBB2	2	IVW-MRE	-0.2542632	0.05316665	1.732301e-06	0.7754876	0.6987447	0.8606593
12781_2_TARBP2_TRBP2	Female	overall	12781_2	TRBP2	TARBP2	2	IVW-MRE	0.1851544	0.007294191	3.805363e-142	1.203404	1.186322	1.220732
12793_4_PIWIL1_PIWL1	Female	overall	12793_4	PIWL1	PIWIL1	2	IVW-MRE	-0.1129398	0.01834793	7.486301e-10	0.8932044	0.8616537	0.9259103
12799_65_DNAJC27_DJC27	Female	overall	12799_65	DJC27	DNAJC27	2	IVW-MRE	-0.0730747	0.007166497	2.051023e-24	0.9295314	0.9165662	0.94268
12808_103_CARHSP1_CHSP1	Female	overall	12808_103	CHSP1	CARHSP1	2	IVW-MRE	0.1746881	0.02344547	9.275834e-14	1.190875	1.137389	1.246876
12867_40_DYNLT3_DYLT3	Female	overall	12867_40	DYLT3	DYNLT3	2	IVW-MRE	-0.2302594	0.01525518	1.777641e-51	0.7943275	0.7709286	0.8184367
13056_18_SLC6A16_S6A16	Female	overall	13056_18	S6A16	SLC6A16	3	IVW-MRE	-0.04928791	0.005246091	5.712621e-21	0.951907	0.9421693	0.9617454
13399_33_RELL1_RELL1	Female	overall	13399_33	RELL1	RELL1	5	IVW-MRE	-0.2499976	0.0509416	9.222875e-07	0.7788026	0.7047986	0.8605771
13405_61_SPINK2_ISK2	Female	overall	13405_61	ISK2	SPINK2	5	IVW-MRE	-0.08313285	0.01504722	3.298659e-08	0.9202289	0.8934853	0.947773
13412_5_WFDC6_WFDC6	Female	overall	13412_5	WFDC6	WFDC6	2	IVW-MRE	0.1296703	0.01708461	3.201884e-14	1.138453	1.100962	1.17722
13449_25_SF3B4_SF3B4	Female	overall	13449_25	SF3B4	SF3B4	2	IVW-MRE	-0.3138471	0.0260786	2.335874e-33	0.7306307	0.6942236	0.7689471
13561_5_HTR6_5HT6R	Female	overall	13561_5	5HT6R	HTR6	2	IVW-MRE	0.01505859	0.001156324	9.075683e-39	1.015173	1.012874	1.017476
13563_259_ACBD7_ACBD7	Female	overall	13563_259	ACBD7	ACBD7	2	IVW-MRE	-0.0581458	0.004430683	2.41707e-39	0.9435124	0.9353543	0.9517416
13713_164_SEC22A_SC22A	Female	overall	13713_164	SC22A	SEC22A	2	IVW-MRE	0.1805283	0.01646127	5.516179e-28	1.19785	1.159819	1.237128
13726_4_CD80_B7	Female	overall	13726_4	B7	CD80	2	IVW-MRE	-0.06661133	0.01475388	6.336604e-06	0.9355588	0.9088921	0.9630078
13727_44_SPOP_SPOP	Female	overall	13727_44	SPOP	SPOP	2	IVW-MRE	-0.03813851	0.0008524718	0	0.9625796	0.9609726	0.9641893
13947_371_NUDT12_NUD12	Female	overall	13947_371	NUD12	NUDT12	6	IVW-MRE	0.04660355	0.009947294	2.798941e-06	1.047707	1.027478	1.068334
14090_23_DEF6_DEFI6	Female	overall	14090_23	DEFI6	DEF6	2	IVW-MRE	0.1657174	0.007750827	2.024441e-101	1.18024	1.162445	1.198306
14111_15_THBS2_TSP2	Female	overall	14111_15	TSP2	THBS2	2	IVW-MRE	-0.1197271	0.01642266	3.091326e-13	0.8871625	0.8590609	0.9161835
14284_23_EIF2AK4_E2AK4	Female	overall	14284_23	E2AK4	EIF2AK4	2	IVW-MRE	0.132767	0.03101056	1.857642e-05	1.141984	1.074641	1.213547
14332_3_RALA_RALA	Female	overall	14332_3	RALA	RALA	2	IVW-MRE	0.159424	0.00603807	1.261086e-153	1.172835	1.159037	1.186798
